date,time,pid,log_level,component,event_type,block_id,source_ip,destination_ip,block_size,raw_message,datetime
2008-11-09,20:35:31,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-1942808544656255720,10.251.30.85,10.251.30.85,0.0,Receiving block blk_-1942808544656255720 src: /10.251.30.85:35028 dest: /10.251.30.85:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2372508938534145884,10.250.19.227,10.250.19.227,0.0,Receiving block blk_-2372508938534145884 src: /10.250.19.227:32807 dest: /10.250.19.227:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_4649698331936539655,10.251.31.242,10.251.31.242,0.0,Receiving block blk_4649698331936539655 src: /10.251.31.242:42713 dest: /10.251.31.242:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_5117857107611435103,10.251.66.192,10.251.66.192,0.0,Receiving block blk_5117857107611435103 src: /10.251.66.192:45547 dest: /10.251.66.192:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_5647760196018207394,10.251.215.16,10.251.215.16,0.0,Receiving block blk_5647760196018207394 src: /10.251.215.16:44114 dest: /10.251.215.16:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-6535155942125829332,10.251.127.191,10.251.127.191,0.0,Receiving block blk_-6535155942125829332 src: /10.251.127.191:43614 dest: /10.251.127.191:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_8586544123689943463,10.251.42.84,10.251.42.84,0.0,Receiving block blk_8586544123689943463 src: /10.251.42.84:42170 dest: /10.251.42.84:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_9069966081657556515,10.251.214.225,10.251.214.225,0.0,Receiving block blk_9069966081657556515 src: /10.251.214.225:40335 dest: /10.251.214.225:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_9069966081657556515,10.251.214.225,10.251.214.225,0.0,Receiving block blk_9069966081657556515 src: /10.251.214.225:53278 dest: /10.251.214.225:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,149,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.193,10.251.215.70,0.0,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.251.215.70,2008-11-09 20:35:31
2008-11-09,20:35:31,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2372508938534145884,10.250.19.227,10.250.19.227,0.0,Receiving block blk_-2372508938534145884 src: /10.250.19.227:34262 dest: /10.250.19.227:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2444160001954743483,10.250.19.227,10.250.19.227,0.0,Receiving block blk_-2444160001954743483 src: /10.250.19.227:52061 dest: /10.250.19.227:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2828839543885026602,10.251.65.203,10.251.65.203,0.0,Receiving block blk_-2828839543885026602 src: /10.251.65.203:36949 dest: /10.251.65.203:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2828839543885026602,10.251.65.203,10.251.65.203,0.0,Receiving block blk_-2828839543885026602 src: /10.251.65.203:51079 dest: /10.251.65.203:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-3940941529251864773,10.251.71.16,10.251.71.16,0.0,Receiving block blk_-3940941529251864773 src: /10.251.71.16:51633 dest: /10.251.71.16:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3947106522258141922,10.251.30.85,10.251.30.85,0.0,Receiving block blk_3947106522258141922 src: /10.251.30.85:35029 dest: /10.251.30.85:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-40115644493265216,10.250.17.225,10.250.17.225,0.0,Receiving block blk_-40115644493265216 src: /10.250.17.225:52294 dest: /10.250.17.225:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-6535155942125829332,10.251.125.193,10.251.125.193,0.0,Receiving block blk_-6535155942125829332 src: /10.251.125.193:39202 dest: /10.251.125.193:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8476126489496204177,10.251.126.5,10.251.126.5,0.0,Receiving block blk_-8476126489496204177 src: /10.251.126.5:50482 dest: /10.251.126.5:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_8609819439677503690,10.251.75.49,10.251.75.49,0.0,Receiving block blk_8609819439677503690 src: /10.251.75.49:36547 dest: /10.251.75.49:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,150,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.193,10.251.42.246,0.0,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.251.42.246,2008-11-09 20:35:31
2008-11-09,20:35:31,150,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2444160001954743483,10.250.19.227,10.250.19.227,0.0,Receiving block blk_-2444160001954743483 src: /10.250.19.227:34263 dest: /10.250.19.227:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,150,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-4513615671112005170,10.251.30.134,10.251.30.134,0.0,Receiving block blk_-4513615671112005170 src: /10.251.30.134:58614 dest: /10.251.30.134:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,151,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.193,10.251.42.191,0.0,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.251.42.191,2008-11-09 20:35:31
2008-11-09,20:35:31,151,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.240,10.251.111.37,0.0,10.251.71.240:50010 Served block blk_-1608999687919862906 to /10.251.111.37,2008-11-09 20:35:31
2008-11-09,20:35:31,152,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.193,10.251.214.130,0.0,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.251.214.130,2008-11-09 20:35:31
2008-11-09,20:35:31,153,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_8376667364205250596,10.250.17.225,10.250.17.225,0.0,Receiving block blk_8376667364205250596 src: /10.250.17.225:58911 dest: /10.250.17.225:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,154,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.193,10.251.39.179,0.0,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.251.39.179,2008-11-09 20:35:31
2008-11-09,20:35:31,154,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8281945757273050140,10.250.17.225,10.250.17.225,0.0,Receiving block blk_-8281945757273050140 src: /10.250.17.225:58915 dest: /10.250.17.225:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,155,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.193,10.250.11.100,0.0,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.250.11.100,2008-11-09 20:35:31
2008-11-09,20:35:31,156,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.193,10.251.43.192,0.0,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.251.43.192,2008-11-09 20:35:31
2008-11-09,20:35:31,158,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.31.5,10.251.122.38,0.0,10.251.31.5:50010 Served block blk_-1608999687919862906 to /10.251.122.38,2008-11-09 20:35:31
2008-11-09,20:35:31,158,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.193,10.251.123.20,0.0,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.251.123.20,2008-11-09 20:35:31
2008-11-09,20:35:31,159,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.31.5,10.251.107.98,0.0,10.251.31.5:50010 Served block blk_-1608999687919862906 to /10.251.107.98,2008-11-09 20:35:31
2008-11-09,20:35:31,161,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.107.19,10.251.89.155,0.0,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.251.89.155,2008-11-09 20:35:31
2008-11-09,20:35:31,161,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8120118743897862909,10.251.111.209,10.251.111.209,0.0,Receiving block blk_-8120118743897862909 src: /10.251.111.209:48114 dest: /10.251.111.209:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,162,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.14.224,10.251.74.134,0.0,10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.74.134,2008-11-09 20:35:31
2008-11-09,20:35:31,162,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3175731177970777720,10.251.111.209,10.251.111.209,0.0,Receiving block blk_3175731177970777720 src: /10.251.111.209:48116 dest: /10.251.111.209:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,162,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-7861579849076010389,10.251.126.227,10.251.126.227,0.0,Receiving block blk_-7861579849076010389 src: /10.251.126.227:34354 dest: /10.251.126.227:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,163,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.14.224,10.251.193.224,0.0,10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.193.224,2008-11-09 20:35:31
2008-11-09,20:35:31,163,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.74.79,10.251.194.213,0.0,10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.194.213,2008-11-09 20:35:31
2008-11-09,20:35:31,164,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.10.6,10.251.194.129,0.0,10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.194.129,2008-11-09 20:35:31
2008-11-09,20:35:31,164,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.14.224,10.251.193.175,0.0,10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.193.175,2008-11-09 20:35:31
2008-11-09,20:35:31,164,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.215.16,10.250.14.196,0.0,10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.250.14.196,2008-11-09 20:35:31
2008-11-09,20:35:31,164,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.74.79,10.251.74.79,0.0,10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.74.79,2008-11-09 20:35:31
2008-11-09,20:35:31,165,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.10.6,10.251.107.242,0.0,10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.107.242,2008-11-09 20:35:31
2008-11-09,20:35:31,165,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.14.224,10.251.107.50,0.0,10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.107.50,2008-11-09 20:35:31
2008-11-09,20:35:31,165,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.215.16,10.250.7.244,0.0,10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.250.7.244,2008-11-09 20:35:31
2008-11-09,20:35:31,165,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.74.79,10.251.73.188,0.0,10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.73.188,2008-11-09 20:35:31
2008-11-09,20:35:31,166,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.10.6,10.251.197.226,0.0,10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.197.226,2008-11-09 20:35:31
2008-11-09,20:35:31,166,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.74.79,10.251.214.32,0.0,10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.214.32,2008-11-09 20:35:31
2008-11-09,20:35:31,167,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.10.6,10.251.110.68,0.0,10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.110.68,2008-11-09 20:35:31
2008-11-09,20:35:31,167,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.215.16,10.251.203.4,0.0,10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.203.4,2008-11-09 20:35:31
2008-11-09,20:35:31,167,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.74.79,10.251.123.99,0.0,10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.123.99,2008-11-09 20:35:31
2008-11-09,20:35:31,168,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.74.79,10.251.107.227,0.0,10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.107.227,2008-11-09 20:35:31
2008-11-09,20:35:31,168,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_5647760196018207394,10.251.127.243,10.251.127.243,0.0,Receiving block blk_5647760196018207394 src: /10.251.127.243:39762 dest: /10.251.127.243:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,169,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.74.79,10.251.111.80,0.0,10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.111.80,2008-11-09 20:35:31
2008-11-09,20:35:31,170,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.74.79,10.251.71.146,0.0,10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.71.146,2008-11-09 20:35:31
2008-11-09,20:35:31,177,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.123.20,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.123.20,2008-11-09 20:35:31
2008-11-09,20:35:31,178,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.74.79,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.74.79,2008-11-09 20:35:31
2008-11-09,20:35:31,179,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.107.242,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.107.242,2008-11-09 20:35:31
2008-11-09,20:35:31,180,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.123.99,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.123.99,2008-11-09 20:35:31
2008-11-09,20:35:31,181,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.193.175,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.193.175,2008-11-09 20:35:31
2008-11-09,20:35:31,182,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.197.226,10.251.107.227,0.0,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.107.227,2008-11-09 20:35:31
2008-11-09,20:35:31,183,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.197.226,10.251.123.1,0.0,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.123.1,2008-11-09 20:35:31
2008-11-09,20:35:31,183,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.107.50,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.107.50,2008-11-09 20:35:31
2008-11-09,20:35:31,184,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.197.226,10.251.110.68,0.0,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.110.68,2008-11-09 20:35:31
2008-11-09,20:35:31,184,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.111.228,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.111.228,2008-11-09 20:35:31
2008-11-09,20:35:31,185,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.197.226,10.251.197.226,0.0,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.197.226,2008-11-09 20:35:31
2008-11-09,20:35:31,186,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.197.226,10.251.195.52,0.0,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.195.52,2008-11-09 20:35:31
2008-11-09,20:35:31,187,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.197.226,10.251.122.79,0.0,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.122.79,2008-11-09 20:35:31
2008-11-09,20:35:31,188,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.250.7.244,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.250.7.244,2008-11-09 20:35:31
2008-11-09,20:35:31,189,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.251.111.37,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.111.37,2008-11-09 20:35:31
2008-11-09,20:35:31,190,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.251.111.80,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.111.80,2008-11-09 20:35:31
2008-11-09,20:35:31,191,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.251.107.98,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.107.98,2008-11-09 20:35:31
2008-11-09,20:35:31,192,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.251.71.146,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.71.146,2008-11-09 20:35:31
2008-11-09,20:35:31,193,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.251.123.132,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.123.132,2008-11-09 20:35:31
2008-11-09,20:35:31,19,INFO,dfs.DataNode,START_TRANSFER,blk_-1608999687919862906,10.251.31.5,10.251.90.64,0.0,10.251.31.5:50010 Starting thread to transfer block blk_-1608999687919862906 to 10.251.90.64:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,26,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_5727159100405160712,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000026_0/part-00026. blk_5727159100405160712,2008-11-09 20:35:31
2008-11-09,20:35:31,26,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_3974948352784823938,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000112_0/part-00112. blk_3974948352784823938,2008-11-09 20:35:31
2008-11-09,20:35:31,27,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-6535155942125829332,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000009_0/part-00009. blk_-6535155942125829332,2008-11-09 20:35:31
2008-11-09,20:35:31,27,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-202775138379690649,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000141_0/part-00141. blk_-202775138379690649,2008-11-09 20:35:31
2008-11-09,20:35:31,28,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_5703440264997337028,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000124_0/part-00124. blk_5703440264997337028,2008-11-09 20:35:31
2008-11-09,20:35:31,28,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_5647760196018207394,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000131_0/part-00131. blk_5647760196018207394,2008-11-09 20:35:31
2008-11-09,20:35:31,29,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_5117857107611435103,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000048_0/part-00048. blk_5117857107611435103,2008-11-09 20:35:31
2008-11-09,20:35:31,29,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-66330728533676520,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000119_0/part-00119. blk_-66330728533676520,2008-11-09 20:35:31
2008-11-09,20:35:31,30,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-8476126489496204177,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000024_0/part-00024. blk_-8476126489496204177,2008-11-09 20:35:31
2008-11-09,20:35:31,30,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_3175731177970777720,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000058_0/part-00058. blk_3175731177970777720,2008-11-09 20:35:31
2008-11-09,20:35:31,30,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_8609819439677503690,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000060_0/part-00060. blk_8609819439677503690,2008-11-09 20:35:31
2008-11-09,20:35:31,30,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_7063315473424667801,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000122_0/part-00122. blk_7063315473424667801,2008-11-09 20:35:31
2008-11-09,20:35:31,31,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_3947106522258141922,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000005_0/part-00005. blk_3947106522258141922,2008-11-09 20:35:31
2008-11-09,20:35:31,31,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-2828839543885026602,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000021_0/part-00021. blk_-2828839543885026602,2008-11-09 20:35:31
2008-11-09,20:35:31,31,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-2444160001954743483,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000022_0/part-00022. blk_-2444160001954743483,2008-11-09 20:35:31
2008-11-09,20:35:31,31,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_9069966081657556515,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000031_0/part-00031. blk_9069966081657556515,2008-11-09 20:35:31
2008-11-09,20:35:31,31,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-1942808544656255720,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000120_0/part-00120. blk_-1942808544656255720,2008-11-09 20:35:31
2008-11-09,20:35:31,31,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_4649698331936539655,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000127_0/part-00127. blk_4649698331936539655,2008-11-09 20:35:31
2008-11-09,20:35:31,31,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_1998424538687454859,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000143_0/part-00143. blk_1998424538687454859,2008-11-09 20:35:31
2008-11-09,20:35:31,32,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-8281945757273050140,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000006_0/part-00006. blk_-8281945757273050140,2008-11-09 20:35:31
2008-11-09,20:35:31,32,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_8376667364205250596,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000123_0/part-00123. blk_8376667364205250596,2008-11-09 20:35:31
2008-11-09,20:35:31,33,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-4513615671112005170,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000011_0/part-00011. blk_-4513615671112005170,2008-11-09 20:35:31
2008-11-09,20:35:31,33,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-8120118743897862909,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000117_0/part-00117. blk_-8120118743897862909,2008-11-09 20:35:31
2008-11-09,20:35:31,33,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-2372508938534145884,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000118_0/part-00118. blk_-2372508938534145884,2008-11-09 20:35:31
